new_customer,income_verification,language,age,gender,country,amount,loan_duration,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,work_experience,occupation,home_ownership,income,existing_debt,total_debt,debt_to_income,disposable_income,credit_score_microL,credit_score_equifax,credit_score_ee_mini,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default,credit_score_fi_asiakas_c,credit_score_fi_asiakas_n
0,expenses_verified,russian,61,male,EE,1700.0,60,home_improvement,higher,married,0.0,fully,UpTo4Years,MoreThan25Years,construction,owner,805.0,6,941.0,60.66,66.65,,,1000.0,0,0.0,0.0,1700.0,3,1,,
1,unverified,spanish,38,male,ES,500.0,12,education,vocational,single,0.0,fully,UpTo2Years,15To25Years,finance,living_with_parents,980.0,1,350.0,5.97,571.52,M5,C,,0,0.0,0.0,0.0,0,1,,
1,verified,estonian,24,male,EE,500.0,60,loan_consolidation,higher,single,0.0,fully,UpTo1Year,2To5Years,processing,tenant_furnished,750.0,2,650.0,55.56,83.33,,,1000.0,0,0.0,0.0,500.0,1,0,,
1,verified,spanish,30,male,ES,1500.0,60,other,primary,single,2.0,fully,UpTo1Year,5To10Years,agriculture,living_with_parents,1332.0,1,399.0,9.17,810.79,M8,B,,0,0.0,0.0,1400.0,1,1,,
1,expenses_verified,estonian,40,male,EE,7300.0,60,vehicle,vocational,single,0.0,fully,UpTo3Years,5To10Years,construction,owner,1271.0,3,706.0,27.17,348.68,,,1000.0,0,0.0,0.0,7300.0,1,0,,
1,unverified,spanish,47,female,ES,1500.0,60,business,higher,married,0.0,entrepreneur,UpTo1Year,MoreThan25Years,healthcare,tenant_furnished,1500.0,1,450.0,4.24,986.47,M4,A,,0,0.0,0.0,0.0,0,1,,
1,unverified,spanish,26,female,ES,500.0,12,health,higher,married,0.0,fully,MoreThan5Years,5To10Years,real_estate,owner,880.0,1,350.0,5.66,480.16,M3,A,,0,0.0,0.0,0.0,0,1,,
0,verified,finnish,30,male,FI,500.0,36,other,vocational,single,0.0,fully,MoreThan5Years,5To10Years,retail,council_house,2900.0,4,1661.96,7.31,1218.15,,,,1,2000.0,555.06,500.0,1,0,RL2,
1,expenses_verified,estonian,48,male,EE,6500.0,48,loan_consolidation,vocational,married,0.0,fully,UpTo5Years,MoreThan25Years,processing,owner,1300.0,4,651.0,25.17,582.75,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,unverified,spanish,33,male,ES,1000.0,12,health,vocational,single,0.0,fully,MoreThan5Years,15To25Years,civil_service,living_with_parents,1307.0,1,392.0,9.53,790.49,M6,C,,0,0.0,0.0,0.0,0,1,,
1,unverified,estonian,56,male,EE,500.0,12,home_improvement,secondary,married,0.0,fully,UpTo3Years,MoreThan25Years,construction,joint_ownership,845.0,2,333.0,15.15,463.98,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,unverified,spanish,39,male,ES,1000.0,48,home_improvement,secondary,married,2.0,fully,MoreThan5Years,10To15Years,other,living_with_parents,1000.0,2,580.0,29.85,351.51,M5,C,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,26,female,EE,5000.0,60,loan_consolidation,higher,single,0.0,fully,UpTo3Years,5To10Years,finance,owner,978.0,5,638.53,29.06,156.25,,,1000.0,0,0.0,0.0,5000.0,1,0,,
1,expenses_verified,spanish,26,male,ES,2000.0,12,business,secondary,single,0.0,entrepreneur,UpTo2Years,LessThan2Years,retail,joint_ownership,2000.0,1,600.0,11.7,1166.1,M5,C,,0,0.0,0.0,0.0,0,0,,
1,verified,finnish,35,male,FI,3600.0,60,other,higher,married,0.0,fully,MoreThan5Years,10To15Years,telecom,owner,2050.0,2,1215.0,5.03,731.98,,,,0,0.0,0.0,0.0,0,0,RL2,
1,expenses_verified,finnish,27,male,FI,2000.0,9,travel,basic,single,0.0,entrepreneur,UpTo5Years,5To10Years,transport,tenant_unfurnished,3000.0,3,1787.0,37.72,968.51,,,,0,0.0,0.0,2000.0,1,0,RL2,
1,expenses_verified,estonian,53,male,EE,2000.0,3,vehicle,secondary,divorced,0.0,fully,UpTo4Years,MoreThan25Years,transport,owner,2000.0,1,600.0,34.57,708.68,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,verified,finnish,31,female,FI,1000.0,60,travel,higher,cohabitant,0.0,fully,UpTo1Year,10To15Years,other,tenant_unfurnished,2100.0,3,876.0,13.07,1195.46,,,,0,0.0,0.0,0.0,0,1,RL2,
0,expenses_verified,estonian,63,female,EE,500.0,60,loan_consolidation,basic,widow,0.0,retiree,MoreThan5Years,MoreThan25Years,other,owner,329.0,3,326.88,10.6,44.13,,,900.0,1,500.0,144.49,500.0,1,1,,
1,verified,spanish,39,male,ES,500.0,12,vehicle,higher,married,2.0,fully,MoreThan5Years,5To10Years,retail,owner,2000.0,1,600.0,2.92,1341.52,M3,C,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,38,male,EE,2000.0,48,business,secondary,married,2.0,entrepreneur,UpTo4Years,15To25Years,processing,owner,700.0,3,504.0,18.43,121.02,,,800.0,0,0.0,0.0,0.0,0,0,,
1,verified,estonian,32,male,EE,3700.0,60,other,basic,married,2.0,fully,UpTo4Years,10To15Years,other,owner,1000.0,4,530.0,11.84,351.63,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,52,male,FI,2500.0,12,loan_consolidation,secondary,single,0.0,fully,UpTo5Years,MoreThan25Years,catering,tenant_unfurnished,2018.0,3,1105.0,27.19,864.32,,,,0,0.0,0.0,2500.0,1,0,RL1,
1,unverified,estonian,36,female,EE,500.0,18,loan_consolidation,higher,single,0.0,fully,MoreThan5Years,15To25Years,civil_service,joint_tenant,930.0,7,1061.61,59.22,100.27,,,1000.0,0,0.0,0.0,0.0,1,0,,
1,verified,finnish,31,male,FI,2300.0,60,loan_consolidation,higher,cohabitant,0.0,fully,UpTo5Years,5To10Years,education,tenant_unfurnished,1720.0,7,3486.0,63.46,112.49,,,,0,0.0,0.0,0.0,0,0,RL2,
1,verified,finnish,42,female,FI,2200.0,60,other,vocational,cohabitant,1.0,fully,MoreThan5Years,15To25Years,other,owner,2281.0,8,2184.0,58.22,18.92,,,,0,0.0,0.0,1935.0,1,1,RL2,
1,verified,finnish,46,female,FI,2000.0,60,loan_consolidation,vocational,married,0.0,fully,MoreThan5Years,15To25Years,other,owner,1786.0,5,1170.0,27.89,552.91,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,finnish,52,male,FI,2000.0,60,home_improvement,basic,married,0.0,fully,MoreThan5Years,MoreThan25Years,transport,owner,2400.0,2,1035.0,2.36,1308.36,,,,0,0.0,0.0,5000.0,1,1,RL1,
0,expenses_verified,estonian,30,male,EE,1600.0,60,home_improvement,higher,married,0.0,fully,MoreThan5Years,10To15Years,energy,joint_ownership,1890.0,6,1294.16,41.01,547.96,,,1000.0,3,15400.0,9979.9,1600.0,1,0,,
1,verified,spanish,21,male,ES,1200.0,36,vehicle,secondary,single,0.0,fully,UpTo1Year,2To5Years,transport,living_with_parents,660.0,1,350.0,7.81,258.48,M2,A,,0,0.0,0.0,1200.0,1,1,,
1,verified,spanish,31,male,ES,700.0,60,other,secondary,single,0.0,fully,UpTo5Years,15To25Years,agriculture,owner,1600.0,1,480.0,1.85,1090.36,M4,A,,0,0.0,0.0,0.0,0,1,,
1,verified,spanish,35,male,ES,2000.0,36,real_estate,vocational,divorced,0.0,retiree,MoreThan5Years,10To15Years,other,tenant_furnished,927.0,1,350.0,11.15,473.64,M3,B,,0,0.0,0.0,2000.0,1,1,,
1,expenses_verified,russian,46,male,EE,4500.0,60,home_improvement,basic,cohabitant,0.0,fully,MoreThan5Years,15To25Years,construction,owner,474.0,2,282.0,29.49,84.2,,,1000.0,0,0.0,0.0,5600.0,1,1,,
1,unverified,finnish,36,male,FI,500.0,60,home_improvement,secondary,married,0.0,fully,MoreThan5Years,10To15Years,transport,joint_tenant,1900.0,2,720.0,8.65,1165.73,,,,0,0.0,0.0,500.0,1,0,RL2,
1,unverified,english,37,female,EE,500.0,60,health,basic,single,2.0,fully,MoreThan5Years,10To15Years,other,council_house,960.0,1,288.0,1.99,652.85,,,1000.0,0,0.0,0.0,2000.0,6,1,,
1,verified,spanish,42,male,ES,600.0,60,other,secondary,single,0.0,fully,UpTo1Year,5To10Years,other,joint_tenant,850.0,1,350.0,3.81,467.58,M4,B,,0,0.0,0.0,0.0,0,1,,
1,unverified,estonian,40,male,EE,500.0,60,education,secondary,cohabitant,0.0,fully,TrialPeriod,LessThan2Years,retail,tenant_furnished,820.0,2,286.0,7.3,510.15,,,700.0,0,0.0,0.0,0.0,0,0,,
1,unverified,spanish,21,male,ES,500.0,60,other,secondary,single,0.0,partially,UpTo2Years,2To5Years,catering,living_with_parents,890.0,2,470.0,17.22,386.72,M5,C,,0,0.0,0.0,500.0,1,1,,
1,verified,finnish,53,male,FI,1500.0,48,other,higher,married,1.0,fully,UpTo1Year,MoreThan25Years,healthcare,owner,1898.0,4,951.0,20.63,937.52,,,,0,0.0,0.0,0.0,0,0,RL1,
1,verified,finnish,40,male,FI,3000.0,60,other,vocational,married,3.0,fully,MoreThan5Years,15To25Years,other,joint_ownership,1679.0,4,973.0,33.52,613.13,,,,0,0.0,0.0,0.0,0,1,RL2,
1,verified,estonian,23,male,EE,500.0,12,health,basic,cohabitant,1.0,fully,UpTo1Year,LessThan2Years,construction,tenant_unfurnished,700.0,3,286.0,9.85,381.06,,,1000.0,0,0.0,0.0,500.0,1,0,,
1,unverified,estonian,38,female,EE,1000.0,36,home_improvement,secondary,cohabitant,2.0,fully,MoreThan5Years,5To10Years,processing,owner,1240.0,2,622.0,23.61,575.19,,,1000.0,0,0.0,0.0,500.0,1,0,,
0,verified,spanish,54,male,ES,3000.0,60,other,higher,married,2.0,fully,MoreThan5Years,MoreThan25Years,civil_service,owner,2297.0,3,1540.03,12.54,629.92,M2,B,,1,3500.0,657.29,0.0,0,1,,
1,unverified,estonian,44,male,EE,900.0,60,other,secondary,cohabitant,0.0,fully,MoreThan5Years,10To15Years,construction,tenant_furnished,1148.0,1,344.0,2.41,776.34,,,1000.0,0,0.0,0.0,0.0,0,1,,
0,verified,estonian,26,female,EE,7000.0,60,business,higher,cohabitant,1.0,entrepreneur,UpTo4Years,5To10Years,other,tenant_unfurnished,3645.0,3,1319.41,13.25,2068.86,,,1000.0,1,3000.0,331.68,0.0,0,1,,
1,verified,spanish,43,female,ES,10000.0,60,education,higher,single,0.0,fully,MoreThan5Years,15To25Years,education,living_with_parents,2248.0,3,1179.0,38.65,705.22,M1,B,,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,66,male,FI,700.0,60,other,basic,married,0.0,retiree,UpTo3Years,MoreThan25Years,transport,owner,1051.0,2,570.0,9.14,454.99,,,,0,0.0,0.0,0.0,0,1,RL1,
1,verified,finnish,40,male,FI,3000.0,60,health,vocational,married,2.0,fully,MoreThan5Years,15To25Years,processing,owner,2446.0,4,1454.0,19.38,892.9,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,finnish,64,male,FI,1500.0,36,other,basic,married,0.0,fully,MoreThan5Years,MoreThan25Years,construction,owner,2870.0,2,1081.0,2.16,1726.9,,,,0,0.0,0.0,1500.0,1,0,RL1,
1,unverified,finnish,30,female,FI,2000.0,60,loan_consolidation,secondary,married,3.0,fully,UpTo1Year,10To15Years,real_estate,owner,2130.0,2,1139.0,2.68,933.92,,,,0,0.0,0.0,1500.0,1,1,RL2,
0,unverified,spanish,37,male,ES,700.0,60,other,vocational,single,2.0,fully,UpTo5Years,15To25Years,catering,tenant_furnished,1200.0,2,383.81,3.88,793.44,M2,A,,1,500.0,74.27,1000.0,2,1,,
1,unverified,russian,33,female,EE,500.0,60,home_improvement,basic,married,3.0,fully,MoreThan5Years,15To25Years,other,joint_ownership,678.0,2,310.0,11.45,350.38,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,verified,estonian,40,male,EE,3200.0,60,home_improvement,secondary,single,0.0,fully,UpTo3Years,MoreThan25Years,construction,owner,900.0,1,270.0,10.11,538.98,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,verified,spanish,69,female,ES,2800.0,60,other,basic,widow,3.0,retiree,MoreThan5Years,10To15Years,other,owner,634.0,1,350.0,12.53,204.56,M1,AA,,0,0.0,0.0,2800.0,1,1,,
0,expenses_verified,estonian,41,male,EE,2400.0,60,loan_consolidation,basic,single,0.0,fully,MoreThan5Years,15To25Years,construction,tenant_furnished,700.0,7,1088.91,54.68,67.24,,,1000.0,1,3000.0,1816.08,2400.0,1,1,,
1,expenses_verified,estonian,60,female,EE,2000.0,24,other,secondary,married,0.0,fully,MoreThan5Years,5To10Years,healthcare,owner,1077.0,1,323.0,10.41,641.88,,,800.0,0,0.0,0.0,2000.0,1,0,,
0,expenses_verified,estonian,22,female,EE,800.0,9,home_improvement,basic,single,0.0,fully,UpTo2Years,5To10Years,finance,tenant_furnished,940.0,3,535.0,38.36,297.37,,,800.0,1,600.0,694.03,800.0,1,1,,
1,expenses_verified,finnish,30,male,FI,7700.0,60,vehicle,higher,cohabitant,0.0,fully,MoreThan5Years,5To10Years,energy,owner,2350.0,3,1219.0,32.7,876.66,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,spanish,25,male,ES,1000.0,60,home_improvement,vocational,single,0.0,fully,UpTo5Years,10To15Years,other,owner,1200.0,1,360.0,5.54,773.47,M5,C,,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,41,female,FI,4500.0,60,loan_consolidation,vocational,divorced,2.0,fully,MoreThan5Years,15To25Years,other,council_house,2100.0,5,1411.0,43.34,559.85,,,,0,0.0,0.0,4500.0,1,1,RL2,
0,verified,finnish,46,male,FI,3000.0,60,home_improvement,vocational,cohabitant,0.0,fully,MoreThan5Years,MoreThan25Years,telecom,council_house,1700.0,3,812.62,22.89,800.8,,,,1,3000.0,328.5,0.0,0,1,RL2,
0,expenses_verified,russian,30,male,EE,2000.0,60,other,secondary,married,0.0,fully,UpTo4Years,10To15Years,other,owner,1000.0,5,673.21,28.08,271.25,,,1000.0,1,2200.0,212.95,0.0,0,1,,
1,unverified,estonian,50,female,EE,1500.0,36,other,higher,married,1.0,fully,MoreThan5Years,15To25Years,retail,joint_ownership,1880.0,4,1076.0,30.89,735.27,,,1000.0,0,0.0,0.0,4000.0,1,0,,
0,expenses_verified,estonian,50,female,EE,1400.0,36,home_improvement,secondary,married,0.0,fully,MoreThan5Years,MoreThan25Years,education,owner,610.0,4,460.96,29.04,182.88,,,1000.0,1,3000.0,3232.35,1400.0,1,0,,
1,unverified,estonian,22,male,EE,500.0,12,loan_consolidation,secondary,single,0.0,fully,UpTo1Year,LessThan2Years,civil_service,owner,910.0,2,423.0,22.33,433.84,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,verified,finnish,50,male,FI,3500.0,60,home_improvement,higher,married,2.0,fully,MoreThan5Years,MoreThan25Years,energy,owner,4211.0,2,1913.0,0.0,2201.81,,,,0,0.0,0.0,0.0,0,1,RL2,
1,expenses_verified,estonian,36,male,EE,7500.0,60,business,secondary,single,0.0,fully,UpTo1Year,15To25Years,processing,tenant_furnished,1850.0,8,1273.0,25.05,831.6,,,1000.0,0,0.0,0.0,10000.0,1,0,,
1,expenses_verified,estonian,30,female,EE,5000.0,24,business,higher,married,3.0,fully,UpTo3Years,5To10Years,entertainment,joint_ownership,701.0,1,250.0,41.51,160.03,,,1000.0,0,0.0,0.0,10000.0,2,0,,
0,expenses_verified,estonian,53,female,EE,3500.0,36,home_improvement,higher,divorced,0.0,fully,MoreThan5Years,5To10Years,retail,mortgage,1940.0,7,1973.0,48.55,416.21,,,1000.0,1,2500.0,3205.69,3500.0,1,0,,
1,expenses_verified,russian,50,male,EE,3000.0,60,home_improvement,basic,married,0.0,fully,UpTo2Years,MoreThan25Years,other,owner,1000.0,5,786.0,41.91,280.86,,,1000.0,0,0.0,0.0,3000.0,1,0,,
1,verified,finnish,41,male,FI,3000.0,48,loan_consolidation,basic,cohabitant,2.0,fully,MoreThan5Years,15To25Years,construction,owner,2100.0,6,2205.0,28.24,196.95,,,,0,0.0,0.0,3000.0,1,0,RL2,
1,expenses_verified,estonian,30,male,EE,3000.0,36,home_improvement,secondary,single,0.0,entrepreneur,UpTo1Year,10To15Years,construction,owner,1990.0,3,861.0,6.79,1007.86,,,1000.0,0,0.0,0.0,3000.0,1,0,,
1,unverified,estonian,68,male,EE,500.0,18,loan_consolidation,secondary,widow,0.0,fully,MoreThan5Years,MoreThan25Years,administrative,owner,1380.0,2,688.32,22.42,656.55,,,1000.0,0,0.0,0.0,500.0,1,0,,
1,unverified,estonian,38,female,EE,500.0,36,home_improvement,secondary,cohabitant,1.0,fully,UpTo2Years,5To10Years,catering,owner,734.0,5,448.0,26.67,288.21,,,1000.0,0,0.0,0.0,500.0,2,1,,
0,expenses_verified,estonian,31,male,EE,3800.0,60,travel,higher,cohabitant,1.0,fully,MoreThan5Years,5To10Years,transport,owner,1650.0,7,1309.06,34.52,235.42,,,1000.0,2,3400.0,2191.84,0.0,0,0,,
0,verified,spanish,33,male,ES,800.0,60,travel,higher,single,0.0,fully,UpTo3Years,10To15Years,finance,living_with_parents,1100.0,2,378.82,7.46,667.94,M5,C,,1,800.0,91.87,2000.0,1,1,,
0,verified,estonian,52,male,EE,700.0,36,other,secondary,married,0.0,fully,UpTo2Years,MoreThan25Years,other,owner,416.0,5,455.61,23.66,67.58,,,1000.0,1,500.0,185.99,700.0,1,0,,
1,expenses_verified,estonian,38,female,EE,3000.0,60,home_improvement,secondary,divorced,1.0,fully,MoreThan5Years,15To25Years,transport,owner,690.0,2,358.0,30.32,230.79,,,900.0,0,0.0,0.0,8000.0,2,1,,
0,verified,spanish,34,female,ES,2000.0,60,other,secondary,single,1.0,fully,UpTo5Years,5To10Years,healthcare,owner,840.0,2,389.58,17.58,342.37,M1,C,,1,1100.0,117.86,0.0,0,1,,
1,expenses_verified,finnish,60,male,FI,4000.0,36,home_improvement,secondary,married,0.0,fully,MoreThan5Years,MoreThan25Years,finance,owner,2590.0,8,2068.0,48.51,336.65,,,,0,0.0,0.0,0.0,0,1,RL1,
1,verified,finnish,53,male,FI,3000.0,60,loan_consolidation,vocational,married,3.0,fully,MoreThan5Years,MoreThan25Years,other,joint_ownership,1952.0,3,1165.0,21.66,694.13,,,,0,0.0,0.0,0.0,0,1,RL1,
1,unverified,russian,55,female,EE,500.0,12,other,secondary,divorced,0.0,fully,UpTo1Year,15To25Years,other,owner_with_encumbrance,550.0,2,492.0,8.84,9.39,,,1000.0,0,0.0,0.0,1800.0,1,0,,
0,verified,estonian,63,female,EE,1100.0,9,education,higher,married,0.0,fully,MoreThan5Years,MoreThan25Years,healthcare,owner,1920.0,5,1293.79,28.34,491.81,,,1000.0,2,4000.0,1088.82,1000.0,1,0,,
1,verified,spanish,54,male,ES,500.0,60,other,secondary,married,1.0,self_employed,MoreThan5Years,MoreThan25Years,finance,owner,1100.0,1,350.0,1.65,731.81,M3,A,,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,32,female,FI,10000.0,60,loan_consolidation,secondary,married,3.0,fully,UpTo2Years,5To10Years,retail,mortgage,2560.0,13,1656.05,29.51,986.64,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,estonian,55,female,EE,500.0,9,other,secondary,married,,fully,MoreThan5Years,10To15Years,processing,tenant_furnished,598.0,2,365.0,10.35,286.09,,,1000.0,0,0.0,0.0,0.0,0,0,,
0,verified,estonian,42,female,EE,500.0,9,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo2Years,10To15Years,catering,tenant_unfurnished,480.0,2,357.59,35.04,61.81,,,1000.0,1,1400.0,734.88,500.0,1,1,,
1,unverified,estonian,50,male,EE,500.0,6,home_improvement,secondary,single,1.0,fully,MoreThan5Years,10To15Years,other,owner,850.0,1,255.0,10.85,502.81,,,900.0,0,0.0,0.0,1000.0,1,0,,
1,expenses_verified,estonian,41,female,FI,10000.0,60,loan_consolidation,secondary,divorced,2.0,fully,UpTo3Years,5To10Years,healthcare,tenant_furnished,1811.0,9,1524.0,67.23,50.48,,,,0,0.0,0.0,10000.0,1,1,RL2,
1,verified,finnish,43,male,FI,10000.0,60,home_improvement,secondary,married,2.0,fully,MoreThan5Years,15To25Years,healthcare,owner,2267.0,3,1230.0,39.04,702.07,,,,0,0.0,0.0,10000.0,1,0,RL1,
0,unverified,estonian,21,male,EE,1000.0,60,vehicle,secondary,single,0.0,fully,UpTo1Year,2To5Years,construction,joint_ownership,1050.0,2,403.0,12.72,601.39,,,1000.0,1,250.0,276.16,4700.0,2,0,,
0,expenses_verified,estonian,37,male,EE,500.0,60,education,secondary,divorced,1.0,fully,MoreThan5Years,15To25Years,processing,tenant_furnished,945.0,4,421.35,14.25,510.33,,,1000.0,1,300.0,347.42,500.0,1,0,,
1,unverified,estonian,39,male,EE,500.0,18,loan_consolidation,basic,single,5.0,fully,UpTo5Years,15To25Years,other,owner,665.0,3,380.95,25.18,247.53,,,1000.0,0,0.0,0.0,500.0,1,0,,
1,expenses_verified,finnish,32,male,FI,9700.0,60,loan_consolidation,secondary,cohabitant,2.0,fully,MoreThan5Years,10To15Years,catering,joint_ownership,2400.0,5,1215.0,24.04,838.12,,,,0,0.0,0.0,9500.0,1,1,RL2,
1,expenses_verified,estonian,22,female,EE,600.0,60,home_improvement,secondary,cohabitant,1.0,fully,TrialPeriod,2To5Years,retail,living_with_parents,743.0,2,310.0,10.99,411.37,,,1000.0,0,0.0,0.0,1100.0,2,0,,
1,expenses_verified,estonian,25,male,EE,1000.0,18,other,basic,cohabitant,0.0,fully,UpTo1Year,5To10Years,other,joint_tenant,570.0,5,680.0,55.48,3.74,,,1000.0,0,0.0,0.0,1000.0,1,0,,
1,expenses_verified,estonian,30,female,EE,4600.0,60,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo5Years,5To10Years,retail,owner,625.0,4,449.0,36.5,146.87,,,1000.0,0,0.0,0.0,4600.0,1,0,,
0,expenses_verified,spanish,65,male,ES,8000.0,60,other,vocational,married,1.0,retiree,MoreThan5Years,MoreThan25Years,other,tenant_furnished,959.0,4,571.75,40.52,220.45,M2,B,,1,1200.0,304.14,0.0,0,1,,
1,unverified,finnish,58,male,FI,2000.0,60,other,basic,cohabitant,1.0,fully,UpTo1Year,MoreThan25Years,transport,owner,2400.0,2,1020.0,14.86,1323.36,,,,0,0.0,0.0,2000.0,1,1,RL1,
1,expenses_verified,estonian,60,female,EE,3000.0,60,real_estate,secondary,married,0.0,self_employed,MoreThan5Years,15To25Years,agriculture,owner,7000.0,6,7112.0,7.99,1323.85,,,1000.0,0,0.0,0.0,3000.0,1,0,,
1,verified,finnish,50,male,FI,1500.0,60,home_improvement,secondary,married,1.0,fully,MoreThan5Years,10To15Years,education,owner,1695.0,2,858.0,2.53,794.19,,,,0,0.0,0.0,1500.0,1,1,RL2,
0,expenses_verified,estonian,57,male,EE,2000.0,24,loan_consolidation,secondary,divorced,0.0,fully,MoreThan5Years,MoreThan25Years,processing,owner,725.0,2,380.0,32.53,239.13,,,1000.0,1,1000.0,1169.68,0.0,0,0,,
1,expenses_verified,estonian,44,male,EE,2200.0,60,home_improvement,vocational,cohabitant,1.0,fully,MoreThan5Years,15To25Years,transport,owner,1600.0,12,1723.0,69.98,0.27,,,1000.0,0,0.0,0.0,2200.0,1,1,,
0,expenses_verified,estonian,28,female,EE,500.0,60,loan_consolidation,higher,single,1.0,fully,UpTo3Years,10To15Years,telecom,tenant_furnished,1040.0,8,890.26,57.19,133.24,,,1000.0,1,1400.0,786.33,500.0,1,1,,
1,verified,spanish,47,male,ES,3000.0,60,education,higher,divorced,1.0,fully,UpTo5Years,15To25Years,construction,owner,1000.0,1,350.0,10.91,540.86,M1,B,,0,0.0,0.0,0.0,0,1,,
1,verified,spanish,44,male,ES,500.0,48,other,higher,single,0.0,fully,UpTo1Year,5To10Years,healthcare,living_with_parents,974.0,1,350.0,3.52,589.74,M2,C,,0,0.0,0.0,500.0,1,1,,
0,expenses_verified,estonian,56,female,EE,2000.0,60,home_improvement,secondary,cohabitant,0.0,fully,MoreThan5Years,10To15Years,retail,tenant_furnished,960.0,7,631.06,41.38,274.75,,,1000.0,2,4300.0,3995.44,0.0,0,0,,
0,verified,estonian,44,female,EE,500.0,60,other,secondary,married,3.0,fully,UpTo1Year,MoreThan25Years,other,owner,743.0,3,324.14,11.83,405.14,,,1000.0,1,1400.0,272.26,0.0,0,1,,
1,verified,spanish,35,unknown,ES,800.0,9,other,basic,single,0.0,fully,UpTo4Years,5To10Years,processing,joint_ownership,1350.0,2,730.0,31.64,517.89,M1,B,,1,800.0,811.45,1600.0,1,0,,
0,expenses_verified,estonian,29,female,EE,4200.0,48,education,secondary,married,1.0,fully,UpTo1Year,5To10Years,energy,living_with_parents,1997.0,3,877.32,21.46,969.43,,,1000.0,1,5600.0,675.06,4500.0,1,1,,
0,verified,spanish,49,female,ES,700.0,36,home_improvement,vocational,married,0.0,retiree,MoreThan5Years,MoreThan25Years,other,owner,1644.0,2,566.79,7.59,1026.18,M5,C,,1,1200.0,216.51,0.0,0,1,,
1,verified,spanish,45,female,ES,1500.0,60,real_estate,secondary,single,0.0,fully,MoreThan5Years,10To15Years,civil_service,tenant_unfurnished,1100.0,1,350.0,5.78,686.47,M3,B,,0,0.0,0.0,0.0,0,0,,
0,verified,spanish,31,male,ES,500.0,60,other,basic,single,1.0,fully,MoreThan5Years,5To10Years,construction,living_with_parents,1176.0,3,466.81,11.31,691.0,M3,A,,1,1300.0,192.35,0.0,0,1,,
0,verified,spanish,32,female,ES,600.0,60,other,basic,single,0.0,fully,MoreThan5Years,15To25Years,agriculture,living_with_parents,750.0,3,532.32,29.63,177.76,M3,C,,1,1000.0,194.02,0.0,0,1,,
1,verified,finnish,37,female,FI,4000.0,60,home_improvement,secondary,married,3.0,fully,MoreThan5Years,5To10Years,healthcare,owner,2470.0,4,1761.0,15.57,594.53,,,,0,0.0,0.0,0.0,0,1,RL2,
1,verified,finnish,32,female,FI,1500.0,60,other,higher,single,0.0,fully,MoreThan5Years,5To10Years,healthcare,mortgage,1640.0,2,920.0,3.37,664.69,,,,0,0.0,0.0,0.0,0,1,RL2,
0,unverified,finnish,56,female,FI,8500.0,60,other,vocational,divorced,0.0,fully,UpTo1Year,15To25Years,catering,joint_tenant,1500.0,4,735.78,28.96,565.59,,,,1,1500.0,148.66,8500.0,1,1,RL1,
